area_per_mol,surface_pressure,sdt,barrier_pos,cell2_value,force_value,surface_tension,surface_area,mave1,mave2,"tare_offset1, tare_offset2"
1.626829268292683e-13,71.75871752476502,19316.917022224294,2000,104.03554592275748,0.028773144000005496,0.9912824752349796,1,0.07340000756906115,104.20482575238717,4912695.4,6093280.08
1.626829268292683e-13,72.06409304424133,19316.91702999271,2000,104.21520852004936,0.019917144000005497,0.6859069557586698,1,0.08057633227675443,104.14125674841617,4912695.4,6093280.08
1.626829268292683e-13,72.50841442507937,19316.917037760708,2000,104.19637702968166,0.007031664000005498,0.2415855749206388,1,0.06655450634080054,104.0938471990175,4912695.4,6093280.08
1.626829268292683e-13,72.63310942886552,19316.91704550402,2000,104.4350788940723,0.003415464000005498,0.11689057113447895,1,0.06238104090795764,104.0835153272752,4912695.4,6093280.08
1.626829268292683e-13,72.66720969520705,19316.91705327501,2000,104.78524282307181,0.0024265440000054983,0.08279030479295768,1,0.06291544806704116,104.11644498745875,4912695.4,6093280.08
1.626829268292683e-13,72.78019863741328,19316.917062148448,2000,104.83512082458627,-0.0008501759999945015,-0.030198637413276986,1,0.09900065528515847,104.2141906016511,4912695.4,6093280.08
1.626829268292683e-13,72.76900153503247,19316.91707101331,2000,104.85191647815748,-0.0005254559999945015,-0.019001535032478954,1,0.13205755526846902,104.29692191946924,4912695.4,6093280.08
1.626829268292683e-13,72.74355357507612,19316.91707878876,2000,105.03717762663976,0.0002125440000054985,0.0064464249238802025,1,0.15030374255717852,104.37122996254179,4912695.4,6093280.08
1.626829268292683e-13,72.59951812172312,19316.917086551875,2000,105.37003694286895,0.004389624000005498,0.15048187827687304,1,0.17460654431550152,104.47009528697227,4912695.4,6093280.08
1.626829268292683e-13,72.46769768914919,19316.91709541499,2000,105.674394543947,0.008212464000005498,0.28230231085081353,1,0.18761045185320108,104.55883232334008,4912695.4,6093280.08
1.626829268292683e-13,72.43308846360854,19316.91710429258,2000,105.66726911515923,0.009216144000005498,0.31691153639146197,1,0.2029555717068856,104.6407493064396,4912695.4,6093280.08
1.626829268292683e-13,72.5017979554907,19316.917112049086,2000,105.62909717522467,0.007223544000005498,0.2482020445092922,1,0.21338923528899287,104.70894983912265,4912695.4,6093280.08
1.626829268292683e-13,72.52826383384532,19316.917120936054,2000,105.65352721678278,0.0064560240000054985,0.2217361661546787,1,0.2250698489089617,104.76796365826144,4912695.4,6093280.08
1.626829268292683e-13,72.55574763059819,19316.917128689085,2000,105.59092523529014,0.005658984000005498,0.19425236940181076,1,0.248965483307983,104.82557783960264,4912695.4,6093280.08
1.626829268292683e-13,72.58323142735105,19316.9171364705,2000,105.60364921526832,0.004861944000005498,0.1667685726489429,1,0.2662700960783072,104.878433252432,4912695.4,6093280.08
1.626829268292683e-13,72.627001918476,19316.9171442161,2000,105.57362062251983,0.0035925840000054984,0.12299808152400515,1,0.26749159815621243,104.91395860453108,4912695.4,6093280.08
1.626829268292683e-13,72.64837820483933,19316.91715198476,2000,105.53239492739051,0.0029726640000054985,0.10162179516066347,1,0.2618675990058571,104.94294383092138,4912695.4,6093280.08
1.626829268292683e-13,72.63158255126814,19316.917159753553,2000,105.49778570184986,0.0034597440000054985,0.11841744873186051,1,0.2625292459647224,104.99361071919448,4912695.4,6093280.08
1.626829268292683e-13,72.65957530722014,19316.917168618253,2000,105.38021612685148,0.0026479440000054984,0.09042469277986544,1,0.26540486543979097,105.05980086304096,4912695.4,6093280.08
1.626829268292683e-13,72.71606977832325,19316.917176387116,2000,105.17154285520934,0.0010095840000054984,0.03393022167674809,1,0.20618746262134321,105.13680638986891,4912695.4,6093280.08
1.626829268292683e-13,72.81175410775916,19316.917187485637,2000,105.02750740185635,-0.0017652959999945013,-0.06175410775916234,1,0.15353563347163618,105.18640446382385,4912695.4,6093280.08
1.626829268292683e-13,72.67535304239308,19316.91719634735,2000,105.35833088128902,0.0021903840000054983,0.07464695760692275,1,0.12297263356404882,105.24356058188584,4912695.4,6093280.08
1.626829268292683e-13,72.53131758904009,19316.91720411543,2000,105.40413720921046,0.006367464000005498,0.21868241095991556,1,0.12182747536601266,105.30394859086228,4912695.4,6093280.08
1.626829268292683e-13,72.56439993698335,19316.917211869408,2000,105.35171441170036,0.005408064000005498,0.18560006301664866,1,0.12526294996012113,105.34978036674367,4912695.4,6093280.08
1.626829268292683e-13,72.58424934574931,19316.917219643692,2000,105.29369306299986,0.004832424000005498,0.16575065425068852,1,0.12941096743300767,105.37520287874008,4912695.4,6093280.08
1.626829268292683e-13,72.55625658979731,19316.917227395163,2000,105.30387224698241,0.005644224000005498,0.1937434102026836,1,0.1406080698138057,105.39864044985988,4912695.4,6093280.08
1.626829268292683e-13,72.52571903784968,19316.917235175984,2000,105.25755695986183,0.006529824000005498,0.2242809621503146,1,0.1527721946729454,105.4189224739451,4912695.4,6093280.08
1.626829268292683e-13,72.53080862984096,19316.91724292164,2000,104.99493401311221,0.006382224000005498,0.21919137015904275,1,0.1634094419347035,105.41681029326871,4912695.4,6093280.08
1.626829268292683e-13,72.6493961232376,19316.9172506934,2000,104.39843383173515,0.002943144000005498,0.10060387676240909,1,0.16091554185898033,105.36823013771205,4912695.4,6093280.08
1.626829268292683e-13,73.06165307453061,19316.917259569007,2000,104.16736635533141,-0.009012455999994501,-0.31165307453060925,1,0.13121777258990913,105.29287872828127,4912695.4,6093280.08
1.626829268292683e-13,72.82905872052949,19316.9172673269,2000,104.57300683703578,-0.0022671359999945013,-0.07905872052948656,1,0.11141925974386171,105.23816561437509,4912695.4,6093280.08
1.626829268292683e-13,72.6493961232376,19316.91727620039,2000,104.60354438898341,0.002943144000005498,0.10060387676240909,1,0.10403935135651754,105.18688797506302,4912695.4,6093280.08
1.626829268292683e-13,72.59290165213447,19316.91728507162,2000,104.17703658011483,0.004581504000005498,0.1570983478655264,1,0.10080746044205997,105.1130634432296,4912695.4,6093280.08
1.626829268292683e-13,73.2357171206321,19316.91729505331,2000,103.38967669906508,-0.0140603759999945,-0.48571712063210587,1,0.06680898594036412,105.00300101641838,4912695.4,6093280.08
1.626829268292683e-13,73.32020434768722,19316.917303916005,2000,103.34387037114362,-0.0165105359999945,-0.5702043476872183,1,0.029960339923556067,104.89001207421215,4912695.4,6093280.08
1.626829268292683e-13,73.26218299898672,19316.917312796042,2000,103.41563361822055,-0.014827895999994501,-0.5121829989867195,1,-0.00179871410198017,104.78211272399717,4912695.4,6093280.08
8.130081300813008e-17,72.69723828795554,19316.917524611123,0,104.6295013081389,0.0015557040000054984,0.052761712044453866,1,-0.00424171825779064,104.73696804303458,4912695.4,6093280.08
8.130081300813008e-17,72.64532444964458,19316.91753126065,0,104.74910671993378,0.003061224000005498,0.10467555035542656,1,-0.00492881317661234,104.6995340939388,4912695.4,6093280.08
8.130081300813008e-17,72.67128136880007,19316.917537921563,0,104.57504267383229,0.0023084640000054983,0.07871863119994021,1,-0.005514116255608599,104.65927542128784,4912695.4,6093280.08
8.130081300813008e-17,72.73082959509794,19316.91754456251,0,104.52821842751258,0.0005815440000054985,0.019170404902059783,1,-0.006252107094343022,104.627109199903,4912695.4,6093280.08
8.130081300813008e-17,72.72624896230579,19316.917551223298,0,104.58827561300959,0.0007143840000054985,0.023751037694204433,1,-0.0019768498216746803,104.60514761046065,4912695.4,6093280.08
8.130081300813008e-17,72.73082959509794,19316.917557884597,0,104.62695651214325,0.0005815440000054985,0.019170404902059783,1,-0.004750677456917827,104.56857889200337,4912695.4,6093280.08
8.130081300813008e-17,72.69927412475205,19316.917564527314,0,104.58929353140785,0.0014966640000054984,0.05072587524794513,1,-0.013148504242516342,104.52783670811326,4912695.4,6093280.08
8.130081300813008e-17,72.67891575678696,19316.91757117457,0,104.68701369764027,0.0020870640000054982,0.07108424321303246,1,-0.01887429523269716,104.49460167241023,4912695.4,6093280.08
8.130081300813008e-17,72.68451430797737,19316.91757895964,0,104.66461949287867,0.0019247040000054984,0.06548569202263345,1,-0.02388754334409991,104.46314799390416,4912695.4,6093280.08
8.130081300813008e-17,72.70334579834507,19316.91758559448,0,104.71704229038878,0.0013785840000054984,0.04665420165492767,1,-0.031242003771487715,104.43380649607448,4912695.4,6093280.08
8.130081300813008e-17,72.65855738882188,19316.917592258495,0,104.87176588692344,0.0026774640000054983,0.09144261117811979,1,-0.03788392132009745,104.41451694242758,4912695.4,6093280.08
8.130081300813008e-17,72.56083722258946,19316.917598910797,0,105.0697510153839,0.0055113840000054985,0.18916277741053897,1,-0.03938535095752264,104.41825779254116,4912695.4,6093280.08
8.130081300813008e-17,72.49263668990642,19316.91760554498,0,105.07178685218042,0.007489224000005498,0.2573633100935815,1,-0.03154737929096401,104.45192544356341,4912695.4,6093280.08
8.130081300813008e-17,72.49365460830467,19316.917612223275,0,105.12777236408441,0.007459704000005498,0.25634539169532716,1,-0.003147455979667188,104.49994574400107,4912695.4,6093280.08
8.130081300813008e-17,72.47634999553435,19316.917618873078,0,105.26010175585748,0.007961544000005498,0.2736500044656514,1,0.014487980270089707,104.53430048994217,4912695.4,6093280.08
8.130081300813008e-17,72.44581244358672,19316.91762550721,0,105.34560690131084,0.008847144000005499,0.3041875564132824,1,0.024667164252633374,104.57140361555852,4912695.4,6093280.08
8.130081300813008e-17,72.39033589088186,19316.917632183322,0,105.34051730931957,0.010455984000005499,0.3596641091181454,1,0.03479545231526432,104.62957765201877,4912695.4,6093280.08
8.130081300813008e-17,72.4137480140417,19316.917638832594,0,105.26926302144176,0.009777024000005498,0.3362519859582949,1,0.07589390764478435,104.72355696813761,4912695.4,6093280.08
8.130081300813008e-17,75.70186874081912,19316.917756393297,0,71.76998079184212,-0.0855796608000011,-2.951868740819117,1,-2.951868740819117,71.76998079184212,4914014.92,6154344.27
8.130081300813008e-17,75.5461272258862,19316.917757503634,0,71.76387328145259,-0.08106310080000109,-2.796127225886199,1,-2.873997983352658,71.76692703664736,4914014.92,6154344.27
8.130081300813008e-17,75.20156184807709,19316.9177585934,0,71.76387328145259,-0.0710705808000011,-2.451561848077096,1,-2.7331859382608044,71.7659091182491,4914014.92,6154344.27
8.130081300813008e-17,73.76120731454716,19316.917767481307,0,72.52476728414773,-0.029299780800001098,-1.0112073145471674,1,-2.302691282332395,71.95562365972376,4914014.92,6154344.27
8.130081300813008e-17,72.9005573088231,19316.91777412009,0,73.18234256942006,-0.004340620800001099,-0.15055730882310078,1,-1.8722644876305363,72.20096744166301,4914014.92,6154344.27
8.130081300813008e-17,72.55090233902273,19316.917780768068,0,73.48517329290073,0.0057994991999989,0.19909766097727405,1,-1.5270374628625678,72.41500175020263,4914014.92,6154344.27
8.130081300813008e-17,72.44198507040952,19316.91778744346,0,73.62361019506332,0.0089581391999989,0.30801492959049126,1,-1.2648871210835593,72.58766009946844,4914014.92,6154344.27
8.130081300813008e-17,72.40686688566973,19316.917794083114,0,73.64091480783365,0.0099765791999989,0.34313311433026694,1,-1.0638845916568311,72.71931693801409,4914014.92,6154344.27
8.130081300813008e-17,72.48066596954317,19316.917801849617,0,73.32434218597653,0.0078363791999989,0.26933403045682536,1,-0.9157491891997582,72.78654196556548,4914014.92,6154344.27
8.130081300813008e-17,72.4567448871842,19316.91780851389,0,73.10956140394487,0.0085300991999989,0.29325511281580297,1,-0.7948487589982021,72.81884390940341,4914014.92,6154344.27
8.130081300813008e-17,72.4603076015781,19316.91781517478,0,73.1589304462602,0.0084267791999989,0.2896923984219127,1,-0.6962541083236462,72.8497608672995,4914014.92,6154344.27
8.130081300813008e-17,72.5860205237625,19316.91782181558,0,73.31365404279487,0.0047810591999989,0.1639794762374984,1,-0.6245679762768841,72.8884186319241,4914014.92,6154344.27
8.130081300813008e-17,72.51578415428295,19316.91782846428,0,73.51163917125534,0.0068179391999989,0.23421584571704968,1,-0.5585076822773507,72.93635867341112,4914014.92,6154344.27
8.130081300813008e-17,72.34986345536748,19316.917835125416,0,73.68468529895858,0.0116296991999989,0.4001365446325114,1,-0.490033094640932,72.98981057523594,4914014.92,6154344.27
8.130081300813008e-17,72.34731865937185,19316.917841781236,0,73.69079280934811,0.0117034991999989,0.40268134062814737,1,-0.4305187989563267,73.03654272417675,4914014.92,6154344.27
8.130081300813008e-17,72.44198507040952,19316.917848427118,0,73.59968911270434,0.0089581391999989,0.30801492959049126,1,-0.3843604409221506,73.07173937345972,4914014.92,6154344.27
8.130081300813008e-17,72.52952605265938,19316.917855090975,0,73.61801164387292,0.0064194191999989,0.22047394734061576,1,-0.348781947494929,73.1038730364252,4914014.92,6154344.27
8.130081300813008e-17,72.62979101488745,19316.91786173263,0,73.51418396725097,0.0035116991999989003,0.12020898511256067,1,-0.32272689568340185,73.12666808813775,4914014.92,6154344.27
8.130081300813008e-17,72.71173344594692,19316.917869511333,0,73.40933837223078,0.0011353391999989002,0.03826655405308417,1,-0.3037272404341131,73.14154547151107,4914014.92,6154344.27
8.130081300813008e-17,72.6420060356665,19316.91787615912,0,73.48771808889637,0.0031574591999989003,0.10799396433350827,1,-0.28314118019573203,73.15885410238033,4914014.92,6154344.27
8.130081300813008e-17,72.56464423739916,19316.91788279442,0,73.4190085970142,0.0054009791999989004,0.1853557626008401,1,-0.12627995502473416,73.24130549263894,4914014.92,6154344.27
8.130081300813008e-17,72.53868731824367,19316.917889471366,0,73.59052784712006,0.0061537391999989,0.21131268175632645,1,0.024092040357392132,73.3326382209223,4914014.92,6154344.27
8.130081300813008e-17,72.48626452073357,19316.917896133633,0,73.85416871226793,0.0076740191999989,0.2637354792664263,1,0.15985690672456823,73.43715299246307,4914014.92,6154344.27
8.130081300813008e-17,72.44351194800689,19316.917902787536,0,74.07760180068477,0.008913859199998899,0.3064880519931097,1,0.2257416750515821,73.51479471828992,4914014.92,6154344.27
8.130081300813008e-17,72.36564119054043,19316.917910528693,0,74.10355871984025,0.0111721391999989,0.3843588094595688,1,0.2524874809657155,73.56085552581092,4914014.92,6154344.27
8.130081300813008e-17,72.33561259779192,19316.917917200775,0,74.08879890306557,0.0120429791999989,0.4143874022080726,1,0.2632519680272555,73.59103680631918,4914014.92,6154344.27
8.130081300813008e-17,72.35495304735876,19316.917924943762,0,74.01601773759037,0.0114820991999989,0.3950469526412396,1,0.2676035691797929,73.61065718344553,4914014.92,6154344.27
8.130081300813008e-17,72.33052300580066,19316.917931606586,0,73.91575277536232,0.0121905791999989,0.41947699419934437,1,0.27142076317324676,73.62439908182196,4914014.92,6154344.27
8.130081300813008e-17,72.37174870092996,19316.917938272465,0,73.75186791324337,0.0109950191999989,0.3782512990700425,1,0.2768666266039076,73.6457753681853,4914014.92,6154344.27
8.130081300813008e-17,72.3910891504968,19316.917944906378,0,73.50196894647192,0.0104341391999989,0.35891084950320956,1,0.280149413438278,73.66539574531166,4914014.92,6154344.27
8.130081300813008e-17,72.24450890114817,19316.91795267219,0,73.37065747309711,0.0146850191999989,0.5054910988518384,1,0.2909393484597743,73.67598209665348,4914014.92,6154344.27
8.130081300813008e-17,72.37378453772646,19316.917960433402,0,73.35844245231806,0.0109359791999989,0.3762154622735338,1,0.30155114776157604,73.67822151712967,4914014.92,6154344.27
8.130081300813008e-17,72.3595336801509,19316.91796821602,0,73.45870741454611,0.0113492591999989,0.39046631984909497,1,0.30936367146817834,73.6755749292942,4914014.92,6154344.27
8.130081300813008e-17,72.35189929216399,19316.917974865926,0,73.58594721432792,0.0115706591999989,0.3981007078360027,1,0.3092618796283529,73.67063802506267,4914014.92,6154344.27
8.130081300813008e-17,72.42620733523657,19316.917981500763,0,73.65720150220572,0.009415699199998899,0.32379266476343393,1,0.30531744583511716,73.66895845970555,4914014.92,6154344.27
8.130081300813008e-17,72.38854435450115,19316.91798817809,0,73.79716528196569,0.0105079391999989,0.3614556454988455,1,0.3079894816305349,73.67883226816862,4914014.92,6154344.27
8.130081300813008e-17,72.34884553696924,19316.917994827545,0,73.88928689700771,0.0116592191999989,0.4011544630307658,1,0.31702350741504237,73.69239603082535,4914014.92,6154344.27
8.130081300813008e-17,72.39923249768283,19316.918001489328,0,73.8648568554496,0.0101979791999989,0.3507675023171747,1,0.32855143327527314,73.70992967523527,4914014.92,6154344.27
8.130081300813008e-17,72.36055159854916,19316.91800813006,0,73.9020108769859,0.0113197391999989,0.3894484014508406,1,0.3461105256451609,73.73456330047304,4914014.92,6154344.27
8.130081300813008e-17,72.34986345536748,19316.918014789953,0,73.95748742969076,0.0116296991999989,0.4001365446325114,1,0.3607176546601111,73.75805176751277,4914014.92,6154344.27
8.130081300813008e-17,72.3106735970347,19316.91802145265,0,73.96003222568639,0.0127662191999989,0.43932640296530456,1,0.3734161866783343,73.78510294894636,4914014.92,6154344.27
8.130081300813008e-17,72.3630963945448,19316.918028094617,0,73.85874934506008,0.0112459391999989,0.38690360545520464,1,0.3821957328632782,73.79851402384337,4914014.92,6154344.27
8.130081300813008e-17,72.32899612820327,19316.91803474102,0,73.89539440739723,0.0122348591999989,0.42100387179672594,1,0.39005915248979317,73.80057530859982,4914014.92,6154344.27
8.130081300813008e-17,72.2903152290696,19316.91804141649,0,73.84907912027667,0.0133566191999989,0.45968477093039184,1,0.3977189884366573,73.78914917457942,4914014.92,6154344.27
8.130081300813008e-17,72.27606437149404,19316.918050277676,0,73.9340753065309,0.0137698991999989,0.473935628505953,1,0.40219782938897647,73.78067500391396,4914014.92,6154344.27
8.130081300813008e-17,72.22720428837783,19316.918056925184,0,73.9712293280672,0.0151868591999989,0.5227957116221625,1,0.40761824485968107,73.77479652516405,4914014.92,6154344.27
8.130081300813008e-17,72.20175632842148,19316.91806360256,0,73.98751602243927,0.0159248591999989,0.5482436715785217,1,0.4152780808065451,73.7733714394065,4914014.92,6154344.27
8.130081300813008e-17,72.15391416370352,19316.918070243264,0,73.91422589776495,0.0173122991999989,0.5960858362964769,1,0.4241085229114018,73.77329509552663,4914014.92,6154344.27
8.130081300813008e-17,72.07706132463532,19316.9180780072,0,73.91778861215883,0.0195410591999989,0.6729386753646815,1,0.4388428917261337,73.7815911304724,4914014.92,6154344.27
8.130081300813008e-17,71.99868160796973,19316.9180846478,0,73.93102155133614,0.0218140991999989,0.7513183920302678,1,0.45846326885248656,73.80304376071561,4914014.92,6154344.27
8.130081300813008e-17,71.95592903524305,19316.918091309373,0,73.85416871226793,0.0230539391999989,0.7940709647569512,1,0.4728922621477423,73.82721932267415,4914014.92,6154344.27
8.130081300813008e-17,71.96152758643345,19316.918097970996,0,73.75695750523465,0.022891579199998898,0.7884724135665522,1,0.49350510971239314,73.84714507531999,4914014.92,6154344.27
8.130081300813008e-17,71.9961368119741,19316.918104622004,0,73.70809742211844,0.021887899199998898,0.7538631880259037,1,0.5116749531212336,73.8596145756986,4914014.92,6154344.27
8.130081300813008e-17,72.07248069184317,19316.91811125646,0,73.56507988716369,0.0196738991999989,0.6775193081568264,1,0.5256458831372748,73.85857120934038,4914014.92,6154344.27
8.130081300813008e-17,72.19768465482846,19316.918117932073,0,73.34266471714511,0.0160429391999989,0.5523153451715391,1,0.53707201715768,73.84284437008735,4914014.92,6154344.27
8.130081300813008e-17,72.34019323058408,19316.918124581527,0,73.11566891433439,0.0119101391999989,0.4098067694159279,1,0.5394895733535341,73.8087695517058,4914014.92,6154344.27
8.130081300813008e-17,72.44147611121038,19316.918131244827,0,73.06171923922692,0.0089728991999989,0.3085238887896185,1,0.5348580446414768,73.76739116881674,4914014.92,6154344.27
8.130081300813008e-17,72.39923249768283,19316.918137885914,0,73.07138946401032,0.0101979791999989,0.3507675023171747,1,0.5348580446414768,73.72771779924479,4914014.92,6154344.27
8.130081300813008e-17,72.40534000807236,19316.918144547984,0,72.966034909791,0.0100208591999989,0.34465999192764846,1,0.5326186241653171,73.68091900088504,4914014.92,6154344.27
8.130081300813008e-17,72.4455477848034,19316.91815120573,0,72.81385610925197,0.0088548191999989,0.304452215196601,1,0.5278344076935216,73.6237374348631,4914014.92,6154344.27
8.130081300813008e-17,72.4511463359938,19316.918157846838,0,72.8667878659612,0.0086924591999989,0.298853664006202,1,0.5208107707455666,73.56907521687684,4914014.92,6154344.27
8.130081300813008e-17,72.40177729367846,19316.918164505718,0,72.95738260340585,0.0101241791999989,0.34822270632153873,1,0.5188767257888832,73.52400687979414,4914014.92,6154344.27
8.130081300813008e-17,72.41806398805053,19316.918171168334,0,72.95381988901195,0.0096518591999989,0.33193601194946887,1,0.5144233327965204,73.47692815387487,4914014.92,6154344.27
8.130081300813008e-17,72.37276661932822,19316.91817671162,0,73.07037154561208,0.0109654991999989,0.3772333806717882,1,0.5103007632835903,73.43799277514165,4914014.92,6154344.27
8.130081300813008e-17,72.33408572019455,19316.918182269503,0,73.21949659095634,0.012087259199998899,0.4159142798054541,1,0.5073996958485653,73.40226383936292,4914014.92,6154344.27
8.130081300813008e-17,72.23382075796648,19316.91818780993,0,73.3029658996132,0.0149949791999989,0.5161792420335092,1,0.5070688723691326,73.36885066794022,4914014.92,6154344.27
8.130081300813008e-17,72.2022652876206,19316.918193354617,0,73.18030673262355,0.0159100991999989,0.5477347123793945,1,0.5070434244091763,73.32849020344943,4914014.92,6154344.27
8.130081300813008e-17,72.31474527062771,19316.91819889787,0,72.88867311152367,0.0126481391999989,0.4352547293722871,1,0.49900186906296684,73.27721256413737,4914014.92,6154344.27
8.130081300813008e-17,72.4944078679196,19316.918204454632,0,72.61739785838888,0.0074378591999989,0.2555921320803914,1,0.47813454189875226,73.21219302644886,4914014.92,6154344.27
8.130081300813008e-17,72.64862250525515,19316.918209997893,0,72.57362736726394,0.0029655791999989,0.10137749474485488,1,0.4456374970344815,73.14432331724527,4914014.92,6154344.27
8.130081300813008e-17,72.62622830049355,19316.918216636135,0,72.59449469442816,0.0036150191999989,0.12377169950645095,1,0.4121225337719566,73.08133961635326,4914014.92,6154344.27
8.130081300813008e-17,72.53716044064629,19316.9182221906,0,72.73496743338727,0.0061980191999989,0.212839559353708,1,0.38334089106131436,73.03024011276091,4914014.92,6154344.27
8.130081300813008e-17,72.5035691335039,19316.918227734503,0,73.02812793208452,0.0071721791999989,0.24643086649610207,1,0.3579692749848243,72.99624163825919,4914014.92,6154344.27
8.130081300813008e-17,72.4455477848034,19316.918234384528,0,73.22000555015546,0.0088548191999989,0.304452215196601,1,0.339315920336813,72.97898792140879,4914014.92,6154344.27
8.130081300813008e-17,72.37785621131948,19316.918241049527,0,73.35131702353029,0.0108178991999989,0.37214378868051634,1,0.3303073425122619,72.97942053672806,4914014.92,6154344.27
8.130081300813008e-17,72.32899612820327,19316.918247693528,0,73.66687172698913,0.0122348591999989,0.42100387179672594,1,0.33086719763130185,73.00698067736079,4914014.92,6154344.27
8.130081300813008e-17,72.17529045006687,19316.918254350763,0,73.99464145122704,0.0166923791999989,0.5747095499331353,1,0.3441764806884776,73.0536267879608,4914014.92,6154344.27
8.130081300813008e-17,72.09182114141001,19316.91826100985,0,74.15852631334599,0.019113019199998898,0.6581788585899933,1,0.3595470485021185,73.10798363042758,4914014.92,6154344.27
8.130081300813008e-17,72.07451652863968,19316.918267652673,0,74.25471960198104,0.019614859199998898,0.6754834713603175,1,0.376088222473752,73.17241786503708,4914014.92,6154344.27
8.130081300813008e-17,72.03634458870515,19316.918274299074,0,74.31477678747804,0.020721859199998898,0.7136554112948562,1,0.39654838227866473,73.24746389894838,4914014.92,6154344.27
8.130081300813008e-17,72.10250928459168,19316.918280975915,0,73.86129414105572,0.0188030591999989,0.6474907154083225,1,0.41398023484877083,73.2971892127031,4914014.92,6154344.27
8.130081300813008e-17,72.56209944140352,19316.918287626933,0,72.9863932777561,0.0054747791999989,0.18790055859647603,1,0.4059641274625177,73.29863974642062,4914014.92,6154344.27
8.130081300813008e-17,72.96112345351924,19316.91829426257,0,72.36648097321918,-0.0060970608000011,-0.21112345351923562,1,0.37881115418908246,73.26927280063097,4914014.92,6154344.27
